:ID;author:string
7086399;Federico Tombari
7329701;Keisuke Tateno
6939560;Nassir Navab
7334181;Jack M. H. Beusmans
6856154;Moshe Ben-Ezra
7229725;Yunfei Zheng
7846383;Congxia Dai
6821419;Xin Li 0005
7176002;Bernard Anthony Mair
7136349;Yunmei Chen
7231315;Célia A. Zorzo Barcelos
7237497;Richard Rzeszutek
6972981;Andrey Kuzmin
7710315;Alexander Vakhitov
6970398;Victor S. Lempitsky
7354634;Olivier Monga
7726077;Fatih Çakir
7097912;Karl Pauwels
7004606;Aparecido Nilceu Marana
7063062;Gustavo Botelho de Souza
6996151;Richard Lepage
7850534;Daniel Crevier
6814619;Sami Gazzah
7203187;Thierry Chateau
7751114;Ala Mhalla
7751115;Houda Maâmatou
6813342;Najoua Essoukri Ben Amara
7146771;Thomas E. Portegys
6907672;Josep R. Casas
7995496;José Luis Landabaso
6997724;Cem Ünsalan
7177241;Aytül Erçil
6903782;Astrid M. L. Kappers
7439285;Rong Lu
7153563;Jan J. Koenderink
7232133;M. Fatih Demirci
7416338;Reinier H. van Leuken
6863924;Alexis Gourdon
6863909;Jean-Philippe Thirion
6824216;Haifeng Hu 0001
6830640;Yiming Li
8127631;Elyse H. Milun
8127632;Deborah K. W. Walters
8108010;Jin Fei
6972914;Nanfei Sun
7830316;Colin Puri
7845200;Jonathan Dowdall
7526970;Ioannis T. Pavlidis
7188693;Hong Hua
7188694;Chunyu Gao
6815019;Yongqin Zhang
7527212;Junfeng Lei
6754569;Yongqiang Zhou
6829756;Nuno Souto
6765451;Fábio Silva
7157141;Paulo Montezuma
8127909;L. D. Bartholomew
8127912;G. U. Pignatel
8127911;J. C. Sisson
8127910;N. M. Gralenski
8127975;Anton M. Øifot
8127976;Øystein Pedersen
6819729;Richard Demo Souza
6823103;Gustavo Fraidenraich
7403438;Daniele Inserra
7156246;Reinhard Schlott
6946135;Inès Kammoun 0001
7031841;Hatem Boujemâa
7159643;Paul Walter Baier
8128221;Werner Kleinhempel
6834674;Peter Adam Hoeher
6820489;Huy-Dung Han
7161413;Søren Blaabjerg
7160301;Maurizio Dècina
6830901;Cristina Rottondi
7404129;Giulia Mauri
6838221;Giacomo Verticale
6758844;W. H. Ip
6827519;Dingwei Wang
6847360;Wassim M. Haddad
8128750;Chao Ma 0011
6884839;Wei Wu 0003
6884838;Yinlin Li
6793659;Aliya Fahmi
7334542;Samira El Yacoubi
8128771;Redouane Slimi
6852391;Pablo S. Rivadeneira
6850349;Alejandro H. González
7006124;Shijin Wang
6855133;Xiushan Cai
6854878;Yang Liu 0040
6847496;Magdi S. Mahmoud
7374527;Lotfi K. Gaafar
7245022;Tariq A. Aldowaisan
7267396;W. Wei
7186266;Werner von Seelen
6799636;Zi-Li Deng
7435940;Chunlai Li
6789106;Jing Zhang
6821542;Linlin Hou
6789897;Haibin Sun
6821543;Guangdeng Zong
6871797;D. Paul Benjamin
8068574;Shanwei Su
6825828;Yan Lin
7679693;A. Gonzalez
8129097;J. P. Leyris
8129134;Yeu-Xiang Shi
8129133;Jian-Huai Cai
8129132;Zhi-Wen Zhou
7053949;Delin Luo
6785524;Shunxiang Wu
7020967;Branko M. Vasic
7020966;Vladimir M. Popovic
8129158;Branislav B. Rakicevic
8129159;Goran S. Vorotovic
8129169;S. Kataoka
8129170;M. Kajiya
6796859;Qamar Din
6854194;Aiping Hu
6788975;Fan Li
6854193;Duzhi Wu
6848700;Daniel Coca
6853688;Chengzhi Yuan
6792715;Fen Wu
6826244;Zongyu Zuo
6854196;Lin Tie
6851008;Hao Yang 0001
6849723;Josef Shinar
6852566;Vladimir Turetsky
7050993;Valery Y. Glizer
6759179;Chih-Ming Hsu
7020643;Nita H. Shah
7353995;Dushyantkumar G. Patel
7353996;Digeshkumar B. Shah
8129517;Abdelhakim Chafia
7051123;Larbi Afifi
7334543;Abdelhaq El Jai
7025940;Gang Peng
6962943;Xinhan Huang
6909396;Xinde Li
7259949;Min Wang 0002
6961519;Tang Hao
7029078;Baoqun Yin
7547371;Peter R. Goulding
6841009;Barry Lennox
7142527;Ognjen Marjanovic
8129553;K. J. Smith
6854311;David J. Sandoz
6849909;Octavian C. Pastravanu
6849910;Mihaela-Hanako Matcovschi
8030789;Cheng-Ke Zhang
8030788;Huai-Nian Zhu
8129652;Ning Bin
7126812;Yu. M. Volin
8129695;M. M. Senyavin
7126810;Gennadi M. Ostrovsky
6849912;Rudy Cepeda-Gomez
7209569;Nils Moehrle
6864565;Michael Goesele
7158290;Xueting Liu
7430315;Menghan Xia
8129794;John A. Strain
6940191;Tolga Göktekin
8034689;Adam W. Bargteil
7460855;Jian Sun 0001
7233231;Jiangyu Liu
7203980;Marc Pollefeys
7608130;Lubor Ladicky
7466619;SoHyeon Jeong
8129830;Daniel Thul
7217283;Ahmad Abdul Majid
7263264;Seng Luan Lee
7281952;Jessica K. Hodgins
6864633;Takaaki Shiratori
6856162;Szymon Rusinkiewicz
7441033;Xinyi Fan
6856318;Benedict J. Brown
7754702;Linguang Zhang
8129858;D. P. Anderson
6865688;Eitan Grinspun
6896857;Miklós Bergou
6896858;Max Wardetzky
7265040;Saurabh Mathur
7853601;Adriana Schulz
6823254;Tao Du
6788689;Bo Zhu
7206802;Wojciech Matusik
7208493;Bernd Bickel
8033651;Bart Adams
7116926;Philip Dutré
7465916;Kei Iwasaki
8129846;Jinjie Lin
7818996;Xuelin Chen
7208464;Ruizhen Hu
6856575;Qi-Xing Huang
7727164;Maria Shugrina
6865218;Ariel Shamir
6753916;Leonidas J. Guibas
7702900;Minhyuk Sung
7709192;Siddhartha Chaudhuri
7702901;Vladimir G. Kim
7282014;Hao Su
7208503;Jorge Lopez-Moreno
7746946;Stefan Popov
7713973;Stanley Tzeng
7734952;Kerry A. Seitz Jr.
7520452;Anjul Patney
7264341;John D. Owens
6864693;Yueshan Xiong
7207005;Shizhe Zhou
7995523;Louis Kerofsky
7155226;Rafal Mantiuk
7186304;Scott J. Daly
6883913;Dinesh K. Pai
6865748;Doug L. James
6993026;Keith A. Lantz
7570615;William I. Nowicki
6759443;Jorge Stolfi
7814757;R. Juan
8129771;Antoine McNamara
8102099;Adrien Treuille
6864747;Zoran Popovic
8130115;Egor Larionov
8130116;Darcy Harrison
8130117;Cole Shing
7772179;Austin Rothwell
8130114;Alistair Wick
7208928;Debanga Raj Neog
6822231;Ye Fan
8130113;Pearson Wyder-Hodge
6865270;Yiying Tong
8130140;Julian Hodgson
6864010;Mathieu Desbrun
6891814;Gemma Mason
6888975;Bei-Bei Liu
6873219;Robert E. Webber
7155016;Seung-Wook Kim
8002468;Junghyun Han
6977383;Sun Young Park
8130223;Brandon Kase
7172167;Kayvon Fatahalian
8130222;Ben Humberston
8129755;Matt Stanton
7209041;Ingo Wald
7208771;Solomon Boulos
7778127;Hongzhi Wu
7520426;Julie Dorsey
7505672;C. Lawrence Zitnick
7237945;Yong Jae Lee
7407653;Michael F. Cohen
7817085;Leslie Ikemoto
7207714;Okan Arikan
8033733;Funshing Sin
6840982;Hongyi Xu
6903818;Jernej Barbic
7359836;Yufeng Zhu
6909573;Zhong Ren 0001
6896111;Stephen Lin
7208605;Ryoichi Ando
7739412;Chris Wojtan
7461659;Nima Khademi Kalantari
7733203;Adam Arbree
7209822;Donald P. Greenberg
7300796;Bruce Walter
7467331;Matthias B. Hullin
7780754;Zdravko Velinov
7298130;Wenzel Jakob
7483608;Sebastian Werner
6864044;Wolfgang Straßer
7208792;Bernhard Thomaszewski
8130507;Andreas Gumann
7208793;Simon Pabst
6891324;Yongning Zhu
6899564;Robert Bridson
8130521;Lutz Latta
7471852;Georg Apitz
7121530;François Guimbretière
6856656;Min H. Kim 0001
6856563;Diego Gutierrez
6957091;Incheol Kim
7463101;Seung-Hwan Baek
7003916;Long Quan
7393549;Ping Tan
7698407;Jianxiong Xiao
6800135;Tian Fang
7467398;Edgar Simo-Serra
7466802;Satoshi Iizuka
7467399;Hiroshi Ishikawa 0002
6757586;Claudia Plant
8130591;Alexandra Derntl
7818392;Amr Abdullatif
6926036;Stefano Rovetta
7314192;Francesco Masulli
6785622;Wensheng Gan
6785139;Jerry Chun-Wei Lin
6777648;Antonella Guzzo
8130648;Rotger H. Greve
8130694;Gregor Schlechtriem
8119433;Volker Hüsken
8130724;Heidi Anlauff
8130844;Siegward Backes
7247475;Katharina Reinecke
7457525;Rainer König
7365859;Christian Thiel
7044276;Bernard Courtois
8130975;A. Viegas de Vasconcelos
8131032;Andreas B. Weber
7028536;Thomas Magedanz
7028535;Julius Mueller
7955847;Giuseppe Carella
7135845;Marius Corici
8131041;G. A. Holzner
6959608;Uwe Kiencke
7955727;Jürgen Radloff
7411619;Rainer Knüppel
7270398;Michael Steinacker
8131053;Herbert Bunz
8131203;Tobias Küfner
7219908;Oliver Blume
7220700;Anton Ambrosy
6815432;Dirk Hofmann
7219910;Edgar Kühn
6754704;Bernd Becker 0001
6881709;Martin Fränzle
7460314;Steffen Fleßa
7879102;Henning Lobin
6978071;Kurt Fedra
7207509;Thomas Günther
6960738;Winfrid G. Schneeweiss
6944756;Klaus Estenfeld
6769676;Jörg Cordsen
8131716;Eva-Maria Luther
7142066;Henning Schmidt
8131715;Ralph Berg
6999267;Lars Büttner
8131717;Friedrich Schön
7365470;Andreas Pfitzmann
7365430;Marit Köhntopp
8131750;Richard-Heinrich Giese
7987153;Walter Ameling
7034892;Christian Gütl
7034891;Johanna Pirker
8131764;Vanessa Feichtner
7823065;Patrick Weghofer
8018094;Matheus Eloy Franco
8131776;Paulo Humberto Rezende
8132031;M. Mannerkoski
8132044;Samreen Ayaz
6798955;Muhammad Tanvir Afzal
6965207;Flavia Di Costa
8132288;Vassily V. Nalimov
6968917;Hildrun Kretschmer
7978555;Theo Kretschmer
8132411;Susan Böhmer
8132412;Bernd Klingsporn
8132268;Markus von Ins
8132410;Stefan Hornbostel
8132413;Jörg Neufeld
6965158;Isidro F. Aguillo
6964984;Amalia Más-Bleda
6964452;Kayvan Kousha
6964404;Paul Wouters
6779970;Dimitrios Katsaros 0001
6780608;Antonis Sidiropoulos
6965101;Jack Meadows
6771233;Na Liu
6776489;Jiancheng Guan
8132746;Maria Christina L. Oliveira
8132748;Ana Cristina Simões e Silva
8132743;Enrico Antonio Colosimo
8132747;Leonardo S. Lima
8132745;Isabel G. Quirino
8132749;Hercílio Martelli-Júnior
8132742;Eduardo A. Oliveira
8132744;Daniella R. Martelli
8132767;Li Xu 0003
7090602;Dora Marinova
6964455;Dietmar Wolfram
6967214;Qiang Wu 0002
6806548;Vijai Kumar
8132864;E. R. Prakasan
8132005;V. L. Kalyane
8132871;Saeideh Ebrahimy
6968954;Farideh Osareh
8132006;B. S. Kademani
8132177;Ganesh Surwase
8132905;Lalit Mohan
8132176;Anil Sagar
8132956;C. R. Gaderao
7711449;Kim J. R. Rasmussen
6842078;Shahadat Uddin
6966935;José Luis Ortega
6917237;B. K. Sen
8124900;K. Shailendra
8132986;Julián Gómez
8132985;Juan Carlos Anduckia
8132987;Yuri Jack Gómez
6966861;Xiaojun Hu
7990115;María Jesús Mancebón-Torrubia
8133088;José María Gómez-Sancho
6964701;Eugene Garfield
6965168;Juan Gorraiz
7705791;Christian Gumpenberger
8132529;Marianne Hörlesberger
6966169;Edgar Schiebel
8133191;João Luiz Kovaleski
7838857;Claudia Tania Picinin
7838859;Luiz Alberto Pilatti
8133193;Bruno Pedroso
8133192;Alexandre Reis Graeml
8133263;H. Inhaber
8133517;R. Kundra
6966057;Peter Ingwersen
6968361;Finn Hjortgaard Christensen
7803718;Irene Wormell
6966412;Anastassios Pouris
6967665;Guillermo Armando Ronda-Pupo
8133815;Chang Hoon Yang
6772676;Han Woo Park
8133816;Jungeun Heo
6967038;Christopher W. Belter
6799818;Alexandre Galvão Patriota
6965234;Francis Narin
8134048;P. Healey
8133386;John Irvine 0002
7978726;Ben R. Martin
6964896;Anthony F. J. van Raan
6969227;Ulrich Schmoch
6964716;Michael H. MacRoberts
6964717;Barbara R. MacRoberts
8134297;Wah Yun Low
8134298;M. A. Kabir
8134300;Janaki Sinnasamy
8134299;Ai Peng Koh
8134305;V. M. Motylev
6965374;Jian Qin
7017960;M. Kunz
7717458;Sándor Soós
8132508;Prabir G. Dastidar
6965329;Roland Wagner-Döbler
8135114;Julia Kuntze
8135103;Gregor Balicki
8135113;Marcin Kosinski
7312419;Kerstin Werner
7611708;Anja Sturm
8135110;Füsun Erdem
8135112;Anne Jacobs 0002
8135105;Bianca Bocatius
8135108;Verena Brune
8135107;Lars Brehmer
8135118;Thorsten Risch
8135116;Anna Osterhage
8097635;Nicole Altvater-Mackensen
7031181;Katrin Weller
8135109;Kirstina Eigemeier
8135119;Tobias Schmitt
8135111;Ralf Fritscher
8135115;Ju-Ra Lee
8135106;Johannes Braun 0002
8135104;Lucie Bestakowa
8135117;Martin Probost
7978593;JunPeng Yuan
6966051;Liming Liang 0001
6965799;Yishan Wu
7904728;Lixin Chen
7709551;Valeria Aman
6965357;Patrick Doreian
6967013;András Telcs
7978562;Tolga Yuret
8134019;Alexander N. Larcombe
8134020;Sasha C. Voss
6967666;J. Sylvan Katz
6784795;Yanjuan Li
6781224;Maozu Guo
6767175;Phalguni Gupta
7231068;Vinay K. Pathak
7806309;Abu Sayed Md. Latiful Hoque
8135496;Mohammad Masumuzzaman Bhuiyan
6813220;Jean-Christophe Lapayre
6813218;Fouad Hanna
7799420;Kitsiri Chochiang
7799423;Marie-Laure Betbeder
7486226;Thanh Tu Vo
7486225;Thai-Ngoc Luong
6941087;Gautier Bastide
6791638;Mourad Oussalah 0001
7729627;Abdelhak Seriai
7037676;Ong Hang See
7037678;Salman Yussof
6828788;Dongfeng Yuan
6828787;Haixia Zhang 0001
6828786;Xiaotian Zhou
8135724;Deyong Wu
7216125;Yingying Su
6797640;Jun Peng
7215812;Lizhong Yao
6920771;Taifu Li
8135820;Ahmed Shah Mashiyat
7484317;Kashif Nizam Khan
7726248;S. M. Masud Karim
7486544;Eman K. Elsayed
8135844;Eman Zeaar
8135843;Wafaa Ghonaim
7785311;Seyed Morteza Mousavi
8135956;Seyed Reza Nabavi
6764218;Rongbin Xu
6927403;Sibao Chen
8135983;Abdul Halim Mohd Yatim
6758998;Abdul Rashid Husain
8135982;Mohamad Noh Ahmad
6922496;Xile Li
6832735;Zhen Hong
7360721;Juanli Hu
7312660;Juebo Wu
7360722;Jiabin Deng
6829781;Wei Yuan
6975038;Hongtu Li
6880128;Assim Sagahyroon
7678540;Xiaoyao Xie
6790883;Jing Yu
7312868;Yang Liu 0025
7312867;Chunting Yang
6768055;Jinan Fiaidhi
7343838;Osama Mohammed 0002
6766115;Sabah Mohammed
6762319;José A. Pino
7902440;Olivier Motelet
8136303;Nelson A. Baloian
7801635;Mahmoud A. Ismail
6819925;Carlos E. Otero
8136332;Antonio Velazquez
6819924;Ivica Kostanic
6958023;Jean-Paul Pinelli
8136333;Larry Buist
6958025;Chelakara Subramanian
7250927;Xia Sun
7057863;Ziqiang Wang
7591607;Meixia Li
6767701;Xu An Wang
7586536;Jindan Zhang
6810944;Xiaoyuan Yang 0002
6785238;Jia Liu
6823601;Yan Deng
6862954;Weiqiang Zhang
6861696;Yanmin Qian
6925488;Syed Mahfuzul Aziz
6881199;M. Alamgir Hossain
6844800;Mohammad S. Alam
6861088;Vijayan K. Asari
6796667;Igor V. Nikiforov
6796666;Lionel Fillatre
6819095;Florent Retraint
8136350;A. A. Abd El-Aziz
7398387;Akram Salah
8136621;Hana Anber
8136688;Anjana Anil Kumar
7490707;S. Natarajan
8136687;Apoorva K. H
8136686;Dhanya Raghu
7870317;Chien-Ta Ho
7870316;Chung-Lun Wei
7464855;Vincent Hughes
6758194;Peter E. D. Love
8136911;Siu Keung Kwok
8136912;Kenny K. W. Wu
7274494;Chang-tseh Hsieh
7191857;Charlotte A. Jones
7241915;Erkki K. Laitinen
6758551;Cathal Heavey
7374126;Peter J. Byrne
8136938;Farhad Panaihfar
7198298;Zbigniew Pastuszak
8136913;Jan Chadam
7137212;Haichao Zheng
7137283;Jing Wu 0002
7137285;He Li 0003
6912183;Peter K. H. Lau
6776958;Henry C. W. Lau
6776878;Ming-Hsien Yang
8137103;James Jiunn-Yih Jiang
6761595;Gary Klein 0001
8137102;Jerry Chih-Ching Chiang
6775753;Jingjing Zhang
6775952;Dilupa Nakandala
8137302;Alfred Bo Shing Lee
8137138;Xiaodie Pu
6820228;Daeseon Choi
6820229;Younho Lee
7319595;Seokhyun Kim
6965591;Carol Xiaojuan Ou
6976426;Nam Wook Cho
6974195;Bokyoung Kang
6759094;Jae-Yoon Jung
6780360;Suk-Ho Kang
7835463;David Gallear
8137515;Nesrine Eltawy
8053509;Denis Gromb
7545251;David Martimort
8137690;Caroline Thomas
7545612;Ani Guerdjikova
8137820;Emanuela Sciubba
6922211;Larry Samuelson
7545486;James Andreoni
6799249;Lu Hong
7183560;Scott E. Page
6921910;David McAdams
8137950;Kareen Rozen
8137949;David Dillenberger
7545920;Yuanchuan Lien
6921499;Massimo Marinacci
7544900;Paolo Ghirardato
6922254;Fabio Maccheroni
8138044;Susan Vroman
8138043;Axel Anderson
8138042;James Albrecht
7544990;Andrzej Skrzypacz
8137933;William Fuchs
7254126;Florian Scheuer
8138099;David Austen-Smith
7663580;Jeffrey S. Banks
7545169;Mustafa Oguz Afacan
7545222;Herakles M. Polemarchakis
8137899;Mario Tirelli
8137838;Alessandro Citanna
8137704;Per Krusell
8138130;Eva de Francisco
8138129;Marina Azzimonti
8138164;Donald C. Keenan
8137703;Bill Dupor
8138183;M. Saif Mehkari
6922299;Tim Hellmann
8138201;Michael M. Pichler
7245908;Berno Buechel
8138324;Ivan Arribas
7544775;Amparo Urbano
6921465;Marco Mariotti
6922300;Paola Manzini
8138402;Lee E. Ohanian
7501373;Robin Mason
6972316;Andrew McLennan
8137673;Hülya Eraslan
6921563;Atsushi Kajii
6921931;Takashi Ui
6969044;Colin Burke
8138576;Richard Outerbridge
8138630;Michael van der Meulen
8138592;Hans Rohrbach
8138581;José Ramón Soler Fuensanta
8138690;H. Gary Knight
7897863;Lynda E. Robbins
8138583;David H. Hamer
7604421;John F. Dooley
8138572;Chris Christensen
8138564;Louis Kruh
7371075;Yesem Kurt
7226287;Neil J. A. Sloane
7248445;Craig P. Bauer
8138967;Arne Bosien
8138999;Soner Önder
6765756;Rajiv Gupta 0001
7795353;Lidia P. Kostyniuk
8139043;Michelle Barnes
6801161;Xiaoguang Wang
7153989;Xudong Xie
6761405;Kin-Man Lam
7032815;José Luis García Balboa
7032660;Francisco Javier Ariza-López
6929714;Ping Luo 0002
6839600;Kun Zeng
6864727;Xiaowu Chen
6755697;Pasi Fränti
7111057;Alexander Kolesnikov 0001
6840405;Satnam Singh Dlay
6825271;Wai Lok Woo
8139503;Abeer A. Mohamad Al-Shiha
8139580;Juliani Chico Piai
8139579;José Alexandre de França
6973679;Maria Bernadete de M. França
8025892;W. W. Kong
7176254;Surendra Ranganath
8139692;Chenyu Liu
8139693;Haixu Liu
7252983;Paulo Rodrigo Cavalin
6970819;Alceu de Souza Britto Jr.
7184687;Stephanie A. C. Schuckers
7184688;Aditya Abhyankar
7486477;V. P. Jagathy Raj
7975285;V. S. Hari
7210458;R. Gopikakumari
6917810;Tomoharu Nakashima
6920183;Michal Zavisek
6788086;Gerald Schaefer
7204797;Boubakeur Boufama
7255819;Bernard Colin
6809958;Riadh Ksantini
6992005;Hong Fu
6942153;Renato Cordeiro de Amorim
6802791;Boris G. Mirkin
7133172;Henry M. Beisner
7486430;Kannan Karthik
7526388;Boul Chandra Garai
7160270;Priyanka Das
6859045;Toby P. Breckon
8139923;Gregory T. Flitton
6794063;Najla Megherbi
8139414;Yan-Hao Lai
6780106;Po-Whei Huang
8139976;Georg Ferber
6806466;Man-Kwan Shan
6798518;Bidyut B. Chaudhuri
7073603;Priyanka Mukhopadhyay
7698973;Andree Große
7084392;Sheng-Lin Chou
6756401;Ming Li
7784500;Danwei Cai
6948644;Wun-She Yap
6859389;Yen-Lung Lai
8140138;Kong-Yik Chee
6836231;Haikun Wei
6839028;Kanjian Zhang
6839027;Krista A. Ehinger
6839025;Jinxia Zhang
7903853;Chiunhsiun Lin
6762308;Kuo-Chin Fan
6824643;M. Usman Akram
6810370;Zhihua Zhang
7755815;Luo Luo
7714293;Guangzeng Xie
7705184;Haishan Ye
6909870;Fuchao Wu
7162254;Gianni Vernazza
6798035;José Crespo
8140396;Karl Gaggermeier
6803657;María Teresa Gallegos
6803658;Gunter Ritter
7040901;Heng-Da Cheng
7462704;Yingtao Zhang
7157999;Eiji Kawaguchi
6865614;Hideki Noda
6928266;Mahdad Nouri Shirazi
6858597;Brian C. Lovell
6859760;Zhenan Sun
7015427;Zhuo Chen
7154156;Nelson Hon Ching Yung
7195156;Lu Wang 0001
8140458;Paul J. Tadrous
8140478;Valli Kumar
8140475;D. G. Joshi
8140476;Y. V. Rao
8140477;S. Kar
7228369;Yuanjie Shao
6827431;Changxin Gao
6768796;Li Ma
6857201;Eam Khwang Teoh
8140541;Leila Homaeian
6779892;Lukasz A. Kurgan
6999374;Sing H. Lee
6928882;Xiao Liu 0012
6864370;Nahum Kiryati
7463297;Yuval Eldar
6853569;Z. Zhang
8140591;R. P. Thompson
7543564;Stewart Denslow
8140592;C. F. Lam
6859373;Stefano Berretti
6779401;Chunhua Shen
7957741;Yanting Lu
7153583;Jianfeng Lu 0003
7154228;Liantao Wang
7159386;Xuezhi Yang
8140649;Nelson Yung
6781876;Kuldip K. Paliwal
6927557;Sarunas Raudys
7354427;Peter Cucka
6781062;Rosa Meo
7665031;Dipankar Bachar
6930560;Dino Ienco
6771762;Yaping Lin
6785888;Tuanfei Zhu
7182922;Jianping Hua
7101708;Waibhav Tembe
6871739;Hiromichi Fujisawa
8140473;Kazuki Nakashima
6928475;Hiroshi Sako
7177711;Abhir Bhalerao
6889481;Constantino Carlos Reyes-Aldasoro
6786807;Filiberto Pla
6789562;Francesc J. Ferri
7194284;Jesús García Herrero
7420766;Julia Sidorova
6977444;Ming Xiang
7939964;Yupei Zhang
6758337;Bo Yang
6925007;Hong Man
7163560;Ara V. Nefian
6770833;Jigang Wu
6827503;Wei Jia 0001
6821425;Jie Wen
6821426;Lunke Fei
8140996;J. P. Myles
7155534;Maryam Amirmazlaghani
8141022;Sadegh Etemad
6823527;Yong Ma
6842512;Ji Zhao 0001
6995116;Jinwen Tian
6864580;David Lavine
8141045;Barbara A. Lambird
6864005;Ardeshir Goshtasby
7185481;William A. Gruver
7227693;Chung-Chih Wu
6838528;Chien-Hsing Chou
6970414;Fu Chang
6902195;Danny Coomans
6902194;Stefan Aeberhard
6872399;Olivier Y. de Vel
6827712;Yue Zhou
7008447;Yonggang Wang
7410945;Vincent Miele
6801914;Christophe Ambroise
7714539;Hugo Zanghi
8141135;T. Xiang
6859088;Maylor K. H. Leung
8141151;Richard Weniger
6865477;Dennis Wenzel
8021979;Michael Magee
8141162;Jacques Duvernoy
8141163;Daniel Charraut
8141194;Shuqun Fu
6928216;Zohar Halbe
6926624;Mayer Aladjem
6797746;Yan Ren
7187968;Luping Ji
7163558;Xiaorong Pu
7052169;Guisong Liu
8140135;Kun He 0002
7461165;Cunzhao Shi
6859072;Chunheng Wang
8140134;Fuxi Jia
6821870;Baihua Xiao
6859176;Xudong Jiang
7634430;Cong Geng
7461437;Tibério S. Caetano
6863675;Terry Caelli
7861691;Richard Myers
7844629;Andrew D. J. Cross
6790909;Shan Yu
6831992;Anbang Yao
8141311;J. A. Unar
6813725;Almas Abbasi
6813726;Woo Chaw Seng
6839543;William J. Christmas
6807124;Josef Kittler
7772799;Violet Snell
6844255;Yee-Hong Yang
6793555;Nawwaf N. Kharma
8141388;Young-Kyu Yang
8141387;Mun-Hwa Kim
7053563;Dong-Sik Jang
6824543;Yu Gu 0012
6818587;Xiaofeng Tao
6824544;Yue Wang 0010
6820341;Xuefei Zhang
6818435;Rongpeng Li
6818434;Zhifeng Zhao
6836138;Yves Louët
6822011;Yifan Zhou
7236465;Oshri Naparstek
7124941;Amir Leshem
6819527;Syed Ali Hassan
7136138;Jacek Rak
7124390;Cheng-Lin Tsao
7405911;Yueh-Ting Wu
7946482;Tsung-Yen Ho
7404052;M. K. Arti
6768398;Long Zhao
7157737;Xiao Liang 0005
6824012;Bing Zhu 0003
6840836;Yingshu Li
6840579;Dawei Zhao
6824408;Min Jia
6829035;Honglin Zhao
6835919;Yinman Lee
8141745;Yun-Jung Hsieh
7405436;Hong-Wei Shieh
6945990;Marvin K. Simon
6820869;Wen-Jun Lu
6821257;Hongbo Zhu
6828770;Yang Liu 0065
6836628;Peng-Fei Cui
6836629;Yu Yu 0002
7159946;Renaud-Alexandre Pitaval
7157333;Branislav M. Popovic
7035516;Norbert J. Fliege
7035515;Steffen Trautmann
7950415;R. Muralishankar
7255454;H. N. Shankar
7346668;Sanjeev Gurugopinath
6830777;Balasubramaniam Natarajan
6946795;Carl R. Nassar
8141781;V. Chandrasekhar
7583695;Zhenyu Tu
7078634;Mohammad Faisal Uddin
7053334;Haiyang Ding
6825247;Daniel Benevides da Costa
7155955;Hanbyul Seo
6951987;Sungyoon Cho
6853746;Weiping Li
6975874;Xiaobin Tan
8141867;Yuanzun Zhang
6955247;Luis Rizo Domínguez
6821827;César Vargas Rosales
7234726;David Muñoz Rodríguez
7031755;Rafaela Villalpando Hernandez
8071694;Aizhi Zhou
8141654;Bingru Zhu
6953811;Hongbo Xu
7881990;Mohd Khazani Abdullah
7881988;Cheng Lai Cheah
6922735;Nelson L. S. da Fonseca
7163414;Pedro Henrique Gomes
6909276;Vasileios Karyotis
6859380;Nan (Jonas) Yang
7403042;Suhan Choi
7710714;Arif Önder Isikman
6858346;Melda Yuksel
7346257;Jihyoung Ahn
7210940;SeHoon Lee
6839469;Tae-Jin Lee
7403202;Ho-Jin Lee
7404340;Chung-Woon Park
6824379;Seong-Lyun Kim
7125006;June Hwang
6853994;Nicholas Kalouptsidis
7490497;Kostis Xenoulis
6912128;Teong Chee Chuah
6799431;Ying Loong Lee
6799432;Ayman A. El-Saleh
6831925;Kaihua Liu
