:START_ID;:END_ID;pages:string;volume:string;year:int;Column1
13870;9046536;954-974;6;1994;13870
13871;9046536;210-227;7;1995;13871
13872;9046536;1008-1012;10;1998;13872
13904;9046536;386-401;5;1993;13904
13905;9046536;407-414;4;1992;13905
13909;9046536;1734-1748;28;2016;13909
13912;9046536;496-503;8;1996;13912
13926;9046536;238-247;1;1989;13926
13928;9046536;221-236;3;1991;13928
13931;9046536;345-348;10;1998;13931
13933;9046536;518-533;6;1994;13933
13935;9046536;952-956;8;1996;13935
13944;9046536;111-132;1;1989;13944
13946;9046536;369-385;5;1993;13946
13959;9046536;402-415;5;1993;13959
13965;9046536;238-250;9;1997;13965
13976;9046536;341-349;9;1997;13976
13996;9046536;889-904;10;1998;13996
14002;9046536;928-940;7;1995;14002
14008;9046536;475-486;4;1992;14008
14009;9046536;429-445;8;1996;14009
14013;9046536;501-517;6;1994;14013
14021;9046536;1404-1419;17;2005;14021
14023;9046536;105-108;4;1992;14023
14024;9046536;403-415;8;1996;14024
14039;9046536;559-574;9;1997;14039
14043;9046536;190-191;10;1998;14043
14048;9046536;381-390;2;1990;14048
14049;9046536;353-360;6;1994;14049
14055;9046536;839-854;8;1996;14055
14058;9046536;76-90;2;1990;14058
14059;9046536;361-385;11;1999;14059
14062;9046536;551-563;5;1993;14062
14064;9046536;385-395;16;2004;14064
14068;9046536;32-49;9;1997;14068
14070;9046536;809-823;7;1995;14070
14075;9046536;255-276;10;1998;14075
14080;9046536;185-195;1;1989;14080
14087;9046536;33-44;1;1989;14087
14099;9046536;50-67;9;1997;14099
14105;9046536;301-316;4;1992;14105
14111;9046536;89-98;4;1992;14111
14119;9046536;630-649;8;1996;14119
14121;9046536;5-7;1;1989;14121
14128;9046536;295-310;2;1990;14128
14144;9046536;293-303;6;1994;14144
14148;9046536;177-189;5;1993;14148
14156;9046536;900-914;7;1995;14156
14162;9046536;200-207;3;1991;14162
14166;9046536;266-281;5;1993;14166
14174;9046536;2724-2737;28;2016;14174
14175;9046536;15-28;5;1993;14175
14177;9046536;965-969;5;1993;14177
14181;9046536;487-504;7;1995;14181
14190;9046536;563-582;8;1996;14190
14203;9046536;370-380;2;1990;14203
14215;9046536;188-191;6;1994;14215
14219;9046536;380-384;3;1991;14219
14232;9046536;850-864;7;1995;14232
14237;9046536;4-14;5;1993;14237
14239;9046536;42-47;3;1991;14239
14240;9046536;161-167;9;1997;14240
14242;9046536;679-689;8;1996;14242
14249;9046536;353-363;2;1990;14249
14250;9046536;884-897;8;1996;14250
14267;9046536;576-598;10;1998;14267
14269;9046536;540-547;8;1996;14269
14270;9046536;857-867;6;1994;14270
14271;9046536;842-849;6;1994;14271
14273;9046536;513-532;7;1995;14273
14278;9046536;262-266;2;1990;14278
14279;9046536;189-191;8;1996;14279
14280;9046536;305-321;8;1996;14280
14281;9046536;314-328;9;1997;14281
14286;9046536;362-375;1;1989;14286
14287;9046536;3-15;8;1996;14287
14288;9046536;865-879;12;2000;14288
14292;9046536;567-571;4;1992;14292
14294;9046536;134-143;8;1996;14294
14303;9046536;855-864;8;1996;14303
14312;9046536;205-222;4;1992;14312
14317;9046536;204-224;5;1993;14317
14324;9046536;65-77;3;1991;14324
14327;9046536;253-265;4;1992;14327
14328;9046536;552-565;7;1995;14328
14329;9046536;226-237;1;1989;14329
14335;9046536;747-762;9;1997;14335
14336;9046536;530-543;1;1989;14336
14344;9046536;859-871;5;1993;14344
14350;9046536;609-622;7;1995;14350
14353;9046536;45-55;11;1999;14353
14354;9046536;120-134;9;1997;14354
14355;9046536;496-503;3;1991;14355
14368;9046536;1056-1068;5;1993;14368
14371;9046536;14-25;7;1995;14371
14373;9046536;337-341;6;1994;14373
14380;9046536;431-442;4;1992;14380
14382;9046536;3-10;3;1991;14382
14383;9046536;670-681;5;1993;14383
14406;9046536;384-386;3;1991;14406
14411;9046536;331-337;6;1994;14411
14419;9046536;727-745;10;1998;14419
14420;9046536;978-989;9;1997;14420
14430;9046536;247-261;2;1990;14430
14437;9046536;1345-1359;22;2010;14437
14443;9046536;583-590;7;1995;14443
14446;9046536;68-82;4;1992;14446
14448;9046536;990-997;6;1994;14448
14460;9046536;221-237;9;1997;14460
14462;9046536;133-145;1;1989;14462
14468;9046536;750-763;6;1994;14468
14471;9046536;450-458;1;1989;14471
14478;9046536;371-379;3;1991;14478
14480;9046536;903-913;5;1993;14480
14482;9046536;274-284;1;1989;14482
14484;9046536;1665-1678;21;2009;14484
14490;9046536;183-188;8;1996;14490
14494;9046536;994-996;5;1993;14494
14495;9046536;102-119;9;1997;14495
14499;9046536;293-306;3;1991;14499
14507;9046536;181-187;6;1994;14507
14511;9046536;275-292;6;1994;14511
14515;9046536;843-858;5;1993;14515
14518;9046536;362-377;7;1995;14518
14519;9046536;360-370;4;1992;14519
14524;9046536;423-435;7;1995;14524
14525;9046536;294-304;7;1995;14525
14527;9046536;373-383;9;1997;14527
14529;9046536;166-180;6;1994;14529
14535;9046536;96-105;8;1996;14535
14545;9046536;41-51;5;1993;14545
14550;9046536;222-237;10;1998;14550
14556;9046536;240-256;5;1993;14556
14563;9046536;29-40;5;1993;14563
14566;9046536;430-443;6;1994;14566
14721;9046537;7-9;13;2000;14721
14882;9046537;81-111;22;2009;14882
14926;9046537;135-152;13;2000;14926
15055;9046539;59-67;36;2012;15055
15164;9046539;249-256;2;1989;15164
15174;9046539;279-295;50;2013;15174
15181;9046539;311-319;10;1998;15181
15225;9046539;176-187;160;2018;15225
15256;9046539;103-119;163;2019;15256
15347;9046539;243-251;16;2003;15347
15416;9046539;115-124;128;2017;15416
15778;9046539;149-164;151;2018;15778
15873;9046539;355-368;15;2002;15873
15929;9046539;136-144;33;2012;15929
16111;9046539;283-290;20;2007;16111
16136;9046539;169-176;7;1994;16136
16535;9046539;195-196;1;1988;16535
16595;9046539;236-246;120;2017;16595
16844;9046539;173-174;21;2008;16844
16943;9046539;1-2;14;2001;16943
17125;9046539;27-36;85;2015;17125
17230;9046539;19-27;103;2016;17230
17270;9046539;505-513;13;2000;17270
17317;9046539;381-387;19;2006;17317
17404;9046539;183-186;136;2017;17404
17422;9046539;5-13;8;1995;17422
17550;9046539;60-69;94;2016;17550
18251;9046539;847-851;21;2008;18251
18291;9046539;3-15;87;2015;18291
18584;9046539;27-39;53;2013;18584
18622;9046539;256-263;76;2015;18622
18645;9046539;66-74;59;2014;18645
18822;9046540;26-42;4;2008;18822
19100;9046541;615-644;26;2016;19100
19385;9046541;241-267;27;2017;19385
19807;9046543;5435-5448;35;2018;19807
19959;9046543;251-265;2;1994;19959
20045;9046543;759-768;26;2014;20045
20115;9046543;6301-6312;35;2018;20115
20165;9046543;4495-4502;35;2018;20165
20191;9046543;241-248;32;2017;20191
20290;9046543;151-155;16;2005;20290
20298;9046543;1519-1530;35;2018;20298
20412;9046543;1393-1400;26;2014;20412
20495;9046543;149-164;15;2004;20495
20553;9046543;811-819;30;2016;20553
20557;9046543;1231-1242;30;2016;20557
20598;9046543;1857-1868;26;2014;20598
20649;9046543;111-128;23;2012;20649
20707;9046543;379-384;21;2010;20707
21051;9046543;3187-3197;34;2018;21051
21088;9046543;793-796;25;2013;21088
21122;9046543;123-148;18;2007;21122
21127;9046543;1745-1751;32;2017;21127
21214;9046543;2265-2280;27;2014;21214
21220;9046543;37-47;25;2013;21220
21225;9046543;953-964;25;2013;21225
21247;9046543;5845-5852;35;2018;21247
21277;9046543;1007-1018;33;2017;21277
21290;9046543;245-256;5;1997;21290
21345;9046543;23-35;25;2013;21345
21475;9046543;4077-4087;33;2017;21475
21629;9046543;1129-1138;32;2017;21629
21825;9046543;279-289;30;2016;21825
22119;9046543;217-224;28;2015;22119
22135;9046543;185-195;10;2001;22135
22223;9046543;1077-1086;30;2016;22223
22382;9046543;6117-6123;35;2018;22382
22550;9046543;5147-5158;35;2018;22550
22834;9046543;6367-6377;35;2018;22834
22868;9046543;189-201;34;2018;22868
23005;9046543;687;31;2016;23005
23168;9046543;127-136;31;2016;23168
23284;9046543;2121-2127;34;2018;23284
23386;9046543;1-13;17;2006;23386
23461;9046543;339-350;27;2014;23461
23533;9046543;847-858;24;2013;23533
23643;9046543;561-573;30;2016;23643
23678;9046543;1251-1269;28;2015;23678
23847;9046545;1054-1063;71;2014;23847
24007;9046545;237-252;44;2003;24007
24030;9046545;209-222;80;2014;24030
24147;9046545;803-812;50;2006;24147
24274;9046545;5136-5142;52;2008;24274
24354;9046545;317-343;48;2005;24354
24571;9046545;110-120;101;2016;24571
24711;9046545;1219-1233;54;2010;24711
24742;9046545;1736-1742;53;2009;24742
24743;9046545;3386;55;2011;24743
24760;9046545;1-12;86;2015;24760
24840;9046545;1281-1287;54;2010;24840
24925;9046545;491-505;71;2014;24925
24979;9046545;4753-4760;51;2007;24979
25012;9046545;93-102;46;2004;25012
25021;9046545;164-175;53;2008;25021
25145;9046545;4413-4423;51;2007;25145
25213;9046545;174-186;61;2013;25213
25384;9046545;64-79;101;2016;25384
25389;9046545;5010-5012;51;2007;25389
25454;9046545;5163-5174;52;2008;25454
25545;9046545;935-943;55;2011;25545
25665;9046545;3931-3945;51;2007;25665
25852;9046545;1113-1130;50;2006;25852
25918;9046545;2490-2503;55;2011;25918
25983;9046545;496-506;53;2008;25983
26070;9046545;813-824;45;2004;26070
26139;9046545;59-79;122;2018;26139
26155;9046545;3506-3508;51;2007;26155
26230;9046545;235-251;124;2018;26230
26278;9046545;1860-1872;52;2008;26278
26295;9046545;2197-2208;55;2011;26295
26324;9046545;3310-3330;52;2008;26324
26361;9046545;128-146;72;2014;26361
26403;9046545;6355-6366;51;2007;26403
26586;9046545;2247-2267;50;2006;26586
26701;9046545;2673-2692;53;2009;26701
26769;9046545;170-185;112;2017;26769
26795;9046545;343-353;45;2004;26795
26865;9046545;19-34;70;2014;26865
26954;9046545;1971-1983;52;2008;26954
27014;9046545;2177-2184;52;2008;27014
27055;9046545;85-96;89;2015;27055
27063;9046545;689-705;46;2004;27063
27123;9046545;309-324;52;2007;27123
27185;9046545;621-645;42;2003;27185
27224;9046545;1614-1622;51;2006;27224
27310;9046545;2537-2551;50;2006;27310
27379;9046545;67-78;115;2017;27379
27483;9046545;184-200;52;2007;27483
27744;9046545;309-316;46;2004;27744
27770;9046545;2439-2445;53;2009;27770
27821;9046545;140-150;83;2015;27821
27860;9046545;3283-3299;52;2008;27860
28032;9046546;255-271;5;2007;28032
28061;9046546;309-324;12;2014;28061
28075;9046546;347-362;7;2009;28075
28163;9046546;61-76;4;2006;28163
28246;9046547;99-118;14;2016;28246
28263;9046548;19-41;11;2018;28263
28297;9046548;45-62;7;2014;28297
28381;9046549;;2009;2009;28381
28409;9046549;;2013;2013;28409
28494;9046549;;2013;2013;28494
28533;9046549;;2018;2018;28533
28585;9046549;;2014;2014;28585
28646;9046549;;2012;2012;28646
28693;9046549;;2017;2017;28693
28732;9046549;25;2010;2010;28732
28902;9046549;;2014;2014;28902
29092;9046549;;2010;2010;29092
29426;9046549;;2007;2007;29426
29475;9046549;;2012;2012;29475
29551;9046549;;2009;2009;29551
29591;9046549;;2016;2016;29591
29661;9046549;;2007;2007;29661
29742;9046549;;2012;2012;29742
29754;9046549;;2018;2018;29754
29798;9046549;;2014;2014;29798
29805;9046550;87-105;7;2018;29805
29869;9046550;1-9;1;2012;29869
29906;9046551;166-180;2;2014;29906
29929;9046551;156-173;1;2011;29929
29949;9046551;569-585;6;2018;29949
30053;9046552;;10;2012;30053
30124;9046552;;12;2014;30124
30185;9046552;;11;2013;30185
30263;9046552;1850048;16;2018;30263
30280;9046552;113-127;5;2007;30280
30318;9046552;305-315;9;2011;30318
30475;9046552;1-13;14;2016;30475
30706;9046552;;13;2015;30706
30781;9046552;655-666;5;2007;30781
30791;9046552;1-31;14;2016;30791
30797;9046552;;14;2016;30797
30823;9046552;501-529;9;2011;30823
31031;9046553;33-39;5;1985;31031
31037;9046553;309-323;32;2012;31037
31154;9046553;355-363;6;1986;31154
31390;9046553;669-694;35;2015;31390
31447;9046553;163-170;24;2004;31447
31450;9046553;1-18;22;2002;31450
31519;9046553;681-714;30;2010;31519
31716;9046553;297-317;33;2013;31716
31758;9046553;13-33;27;2007;31758
31877;9046553;37-59;18;1998;31877
32118;9046553;97-122;11;1991;32118
32181;9046553;185-194;10;1990;32181
32418;9046554;367-394;5;1996;32418
32481;9046554;451-474;1;1992;32481
32486;9046554;105-130;5;1996;32486
32512;9046554;1-18;7;1998;32512
32558;9046554;159-185;2;1993;32558
32579;9046554;283-299;17;2008;32579
32645;9046554;81-120;4;1995;32645
32653;9046554;367-392;6;1997;32653
32667;9046554;431-468;5;1996;32667
32686;9046554;127-158;2;1993;32686
32704;9046554;507-544;16;2007;32704
32712;9046554;315-340;6;1997;32712
32725;9046554;51-83;2;1993;32725
32745;9046554;5-42;1;1992;32745
32762;9046554;181-212;5;1996;32762
32772;9046554;213-236;4;1995;32772
32782;9046554;225-254;3;1994;32782
32830;9046554;395-429;5;1996;32830
33154;9046555;241-249;7;2010;33154
33219;9046555;55-62;7;2010;33219
33236;9046555;99-107;8;2011;33236
33354;9046555;355-361;14;2017;33354
33504;9046555;1076-1081;15;2018;33504
33766;9046555;297-303;6;2009;33766
33768;9046555;582-588;12;2015;33768
33836;9046555;103-107;4;2007;33836
33918;9046555;341-348;5;2008;33918
34123;9046556;147-157;7;1999;34123
34134;9046556;431-445;25;2017;34134
34450;9046556;465-496;9;2001;34450
34496;9046556;67-101;21;2013;34496
34601;9046556;1059-1076;25;2017;34601
34706;9046556;247-285;17;2009;34706
34900;9046556;683;22;2014;34900
35377;9046560;125-135;7;2014;35377
35451;9046560;50-56;11;2018;35451
35463;9046560;20-28;3;2010;35463
35597;9046560;292;8;2015;35597
35621;9046560;169-180;4;2011;35621
35658;9046560;95-102;2;2009;35658
35734;9046560;26-33;2;2009;35734
35758;9046560;122-135;5;2012;35758
35764;9046560;152-160;4;2011;35764
35781;9046560;94-99;2;2009;35781
35818;9046560;113-121;2;2009;35818
35827;9046560;100-109;4;2011;35827
36047;9046562;13-26;3;2015;36047
36105;9046562;17125-17132;7;2019;36105
36117;9046562;62601-62611;6;2018;36117
36294;9046562;41866-41882;6;2018;36294
36597;9046562;14422-14433;7;2019;36597
36963;9046562;50641-50647;6;2018;36963
37068;9046562;7464-7475;6;2018;37068
37249;9046562;7331-7346;4;2016;37249
37264;9046562;7445-7451;6;2018;37264
37286;9046562;4676-4687;7;2019;37286
37504;9046562;45129-45152;6;2018;37504
37544;9046562;11502-11507;6;2018;37544
37646;9046562;13589-13596;7;2019;37646
37732;9046562;24608-24616;5;2017;37732
37846;9046562;5234-5242;4;2016;37846
38001;9046562;38179-38185;6;2018;38001
38373;9046562;2092-2106;7;2019;38373
38502;9046562;9406-9418;7;2019;38502
38653;9046562;4000-4017;5;2017;38653
38668;9046562;10823-10843;7;2019;38668
38708;9046562;10254-10262;7;2019;38708
38713;9046562;61130-61150;6;2018;38713
38722;9046562;4140-4153;5;2017;38722
38969;9046562;5538-5547;6;2018;38969
39137;9046562;51814-51833;6;2018;39137
39193;9046562;3640-3645;5;2017;39193
39233;9046562;5822-5847;6;2018;39233
39327;9046562;19564-19571;7;2019;39327
39482;9046562;49801-49810;6;2018;39482
39574;9046562;9678-9687;7;2019;39574
39581;9046562;44542-44555;6;2018;39581
39783;9046562;17198-17204;6;2018;39783
39855;9046562;16032-16042;7;2019;39855
39871;9046562;16291-16308;7;2019;39871
39875;9046562;49746-49754;6;2018;39875
39982;9046562;10364-10368;5;2017;39982
40083;9046562;27189-27202;5;2017;40083
40175;9046562;26521-26544;5;2017;40175
40232;9046562;4954-4966;5;2017;40232
40270;9046562;63757-63776;6;2018;40270
40400;9046562;78740-78750;6;2018;40400
40402;9046562;23261-23270;6;2018;40402
40530;9046562;23242-23252;6;2018;40530
40540;9046562;60079-60087;6;2018;40540
40717;9046562;6286-6292;6;2018;40717
40824;9046562;9358-9374;6;2018;40824
40921;9046562;29426-29435;6;2018;40921
40984;9046562;2955-2966;5;2017;40984
41081;9046562;8178-8188;6;2018;41081
41096;9046562;27853-27863;6;2018;41096
41157;9046562;78666-78677;6;2018;41157
41448;9046562;4895-4903;6;2018;41448
41561;9046562;13992-14010;5;2017;41561
41589;9046562;1943-1951;7;2019;41589
41616;9046562;9073-9081;4;2016;41616
41642;9046562;2875-2890;3;2015;41642
41676;9046562;18611-18621;7;2019;41676
41681;9046562;16919-16929;5;2017;41681
41810;9046562;70808-70819;6;2018;41810
41842;9046562;61886-61895;6;2018;41842
41882;9046562;13033-13040;6;2018;41882
41986;9046562;31621-31629;6;2018;41986
42002;9046562;18737-18744;5;2017;42002
42103;9046562;310-334;1;2013;42103
42153;9046562;8793-8804;4;2016;42153
42323;9046562;62793-62805;6;2018;42323
42588;9046562;19073-19085;6;2018;42588
42657;9046562;60862-60868;6;2018;42657
42726;9046562;65922-65934;6;2018;42726
42835;9046562;9926-9935;6;2018;42835
43103;9046562;61773-61781;6;2018;43103
43116;9046562;25885-25896;5;2017;43116
43233;9046562;2254-2261;5;2017;43233
43362;9046562;69120-69129;6;2018;43362
43595;9046562;77849-77858;6;2018;43595
43627;9046562;3708-3718;4;2016;43627
43794;9046562;22399-22408;5;2017;43794
44132;9046562;3431-3443;5;2017;44132
44190;9046562;78286-78296;6;2018;44190
44266;9046562;24617-24624;6;2018;44266
44307;9046562;1846-1871;5;2017;44307
44357;9046562;36247-36255;6;2018;44357
44539;9046562;74728-74736;6;2018;44539
44556;9046562;59695-59704;6;2018;44556
44754;9046562;2141-2151;5;2017;44754
44789;9046562;1146-1155;5;2017;44789
44938;9046562;3878-3886;4;2016;44938
45013;9046562;64050-64062;6;2018;45013
45064;9046562;38003-38011;6;2018;45064
45247;9046562;15702-15712;6;2018;45247
45253;9046562;50927-50938;6;2018;45253
45501;9046562;2034-2041;7;2019;45501
45555;9046562;16618-16634;5;2017;45555
45628;9046562;18771-18785;6;2018;45628
45662;9046562;9140-9146;6;2018;45662
45666;9046562;45217-45232;6;2018;45666
45764;9046562;6401-6415;4;2016;45764
45891;9046562;4361-4369;5;2017;45891
46095;9046562;1200-1219;5;2017;46095
46446;9046562;8967-8976;4;2016;46446
46578;9046562;9769-9782;7;2019;46578
46598;9046562;45281-45287;6;2018;46598
46912;9046562;3157-3171;5;2017;46912
46966;9046562;76153-76164;6;2018;46966
47128;9046562;1249-1260;6;2018;47128
47133;9046562;69162-69171;6;2018;47133
47366;9046562;12777-12787;5;2017;47366
47663;9046562;27507-27517;6;2018;47663
48231;9046565;1-8;22;2013;48231
48332;9046565;84-95;23;2014;48332
48345;9046565;1;10;2001;48345
48447;9046565;552-569;21;2012;48447
48493;9046565;321-340;21;2012;48493
48679;9046565;235-240;12;2003;48679
48698;9046565;476-497;18;2009;48698
48761;9046565;71;10;2001;48761
48863;9046565;368-378;15;2006;48863
48887;9046565;526-539;19;2010;48887
48922;9046566;1059-1065;42;2006;48922
48927;9046566;258-264;69;2016;48927
49221;9046566;234-242;83;2017;49221
49223;9046566;199-210;34;1998;49223
49447;9046566;527-530;29;1993;49447
49496;9046566;1025-1029;34;1998;49496
49591;9046566;133-140;83;2017;49591
49781;9046566;2420-2432;48;2012;49781
49838;9046566;369-372;39;2003;49838
49972;9046566;1174-1183;49;2013;49972
49976;9046566;910-917;45;2009;49976
50033;9046566;235-243;53;2015;50033
50040;9046566;665-679;28;1992;50040
50215;9046566;519-527;27;1991;50215
50216;9046566;715-722;34;1998;50216
50373;9046566;1931-1933;36;2000;50373
50419;9046566;2121-2128;40;2004;50419
50462;9046566;1105-1112;47;2011;50462
50637;9046566;263-288;1;1963;50637
50673;9046566;1325-1332;31;1995;50673
50779;9046566;1595-1607;44;2008;50779
50869;9046566;189-194;70;2016;50869
51111;9046566;1041-1053;33;1997;51111
51114;9046566;1477-1478;43;2007;51114
51117;9046566;743-744;21;1985;51117
51235;9046566;1895-1903;44;2008;51235
51314;9046566;501;21;1985;51314
51415;9046566;332-340;51;2015;51415
51563;9046566;329-333;68;2016;51563
51622;9046566;2869-2875;44;2008;51622
51666;9046566;573-578;36;2000;51666
51697;9046566;909-913;26;1990;51697
51899;9046566;361-366;39;2003;51899
51930;9046566;213-220;17;1981;51930
51947;9046566;109-110;21;1985;51947
52065;9046566;47-57;15;1979;52065
52407;9046566;103-107;25;1989;52407
52464;9046566;2363-2372;49;2013;52464
52507;9046566;115-121;60;2015;52507
52531;9046566;195-200;69;2016;52531
52731;9046566;526-533;49;2013;52731
52755;9046566;330-337;63;2016;52755
52812;9046566;409-417;32;1996;52812
52924;9046566;167-172;27;1991;52924
53072;9046566;2223-2233;45;2009;53072
53117;9046566;545-559;25;1989;53117
53254;9046566;1891-1898;42;2006;53254
53258;9046566;843-851;38;2002;53258
53330;9046566;3054-3063;48;2012;53330
53496;9046566;319-326;38;2002;53496
53706;9046566;61-64;76;2017;53706
53781;9046566;1654-1662;49;2013;53781
53790;9046566;551-561;5;1969;53790
53809;9046566;425-428;26;1990;53809
53826;9046566;370-371;30;1994;53826
53874;9046566;483-484;20;1984;53874
53917;9046566;385-390;32;1996;53917
54189;9046566;1032-1037;45;2009;54189
54328;9046566;77-79;24;1988;54328
54358;9046566;745-759;30;1994;54358
54409;9046566;409-418;36;2000;54409
54600;9046566;1867-1873;44;2008;54600
54623;9046566;1574-1579;45;2009;54623
54654;9046566;103-112;26;1990;54654
